zelda-formatter,0,1,0.0.1,3408,""
zelf0gale-aide,0,1,0.0.4,3361,http://github.com/duwanis/aide
zelic,67991.594,2,0.1.1,3403,https://zelic91.github.io
zelkova,503387.058,2,0.1.1,1878,https://www.github.com/cguess/zelkova
zemanta,0,1,0.0.1,4505,https://github.com/otobrglez/zemanta
zemanta_client,4641397.87975,9,0.0.9,28177,""
zemax,2053472.139,5,0.2.0,17771,http://github.com/arvicco/zemax
zemu,3951722.328625,17,1.1.0,22335,https://github.com/jayvalentine/zemu
zemus,18254558.586785715,15,0.0.16,31889,https://github.com/jdodson/zemus
zen,2643559.2811875,17,0.4.3,52895,https://github.com/zen-cms/zen-core
zena,4772827.59103125,33,1.2.8,103358,http://zenadmin.org
zenapi,0,1,0.0.1,4241,
zenaton,2450603.4204666666,16,0.6.0,27717,https://github.com/zenaton/zenaton-ruby
zenbe-flareshow,1.854,5,0.3.0,12514,http://github.com/willbailey/flareshow
zenbox,605852.3184999999,7,0.0.8,21882,http://cloudfuji.com
zen_breadcrumbs,84753.929,3,0.1.2,7817,https://github.com/tenbrother/zen_breadcrumbs
zencms,55701.932,2,0.0.2,6136,https://github.com/jentzheng/zencms
zencodable,726906.16025,9,0.2.1,28687,https://github.com/sbeam/zencodable
zencoder,3444693.024974359,40,2.5.1,1353428,""
zencoder-cli,69629.45742857143,8,0.1.8,27736,http://github.com/zencoder/zencoder-cli
zencoder-fetcher,3748405.331375,17,0.2.8,231166,http://github.com/zencoder/zencoder-fetcher
zencoder-flix_cloud-gem,1.907375,9,0.5.3,21527,http://github.com/zencoder/flix_cloud-gem
zen_config,77704.30033333333,4,0.0.4,13199,https://github.com/porecreat/zen_config
zend,66827.192,5,0.2.1,13670,https://github.com/JeanMertz/zend
zendConfigYaml,0,1,1.0.0,3727,http://rubygems.org/gems/zendConfigYaml
zendeath,1624426.077,2,0.0.3,5999,https://github.com/zacharyalexstern/zendeath
zendesk,1556071.0211111112,10,0.1.9,36999,https://github.com/aderyabin/zendesk
zendesk2,3533891.511166667,97,1.15.0,265101,https://github.com/lanej/zendesk2
zendesk_api,2451268.0044583334,145,3.0.5,33403228,https://github.com/zendesk/zendesk_api_client_rb/tree/v3.0.5
zendesk-api,6750566.7635,11,0.3.4,52529,http://github.com/pgericson/zendesk-api
zendesk_api_client_rb,0,1,9001.0,2422,
zendesk-api-naoya,37905.068250000004,5,0.3.7,16047,http://github.com/pgericson/zendesk-api
zendesk_apps_manager,0,1,0.0.0,3609,http://rubygems.org/gems/zendesk_apps_manager
zendesk_apps_support,2165798.94198125,161,4.40.0,422882,http://github.com/zendesk/zendesk_apps_support
zendesk_apps_tools,2048867.5754969697,166,3.9.2,425678,https://github.com/zendesk/zendesk_apps_tools
zendesk-ar_mailer,36720798.11225,5,2.1.7,20438,http://seattlerb.org/ar_mailer
zendesk_configuration,367.502,2,1.39.2,2210,https://github.com/thomascountz/zendesk_configuration
zendeskdumper,144065.13666666666,4,0.1.4,6488,https://rubygems.org/gem/zendeskdumper
zendesk_engine,5617.555,2,0.0.2,5782,https://github.com/catarse/zendesk_engine
zendesk-features,1.9005,3,1.0.2,7993,http://github.com/zendesk/features
zendesk_help_center_api,13038482.632,11,0.8.0,41267,https://github.com/mamantoha/zendesk_help_center_api_client_rb
zendesk-james-moriarty,609501.2725000001,3,0.1.2,5846,https://github.com/jamesmoriarty/zendesk
zendesk_polly,0,1,0.0.1,2401,http://github.com/angelim/zendesk_polly
zendesk-populator,14818364.911,2,0.0.3,7374,http://github.com/jamtur01/zendesk-populator/
zendesk_rails,5750941.516500001,3,0.1.2,9708,https://github.com/rzane/zendesk_rails
zendesk_remote_auth,32883302.13833333,4,1.2.0,258202,https://github.com/viewbook/zendesk_remote_auth
zendesk_remote_authentication,12720.730249999999,5,0.9.0,17673,http://github.com/jwachira/zendesk_remote_authentication
zendesk-rinku,34898760.334,3,1.7.3,46090,https://github.com/zendesk/rinku
zendesk_support_api,152063.16975,5,0.5.0,7145,https://gitlab.com/reyloc/zendesk_support_api
zendesk_test_gem,629893.4805,11,2.1,7735,https://developer.zendesk.com
zendesk-tools,580561.70675,5,0.0.8,12858,https://github.com/finn-no/zendesk-tools
zend-framework-deploy,1530038.1825,3,0.3.0,10882,http://github.com/fabn/zend-framework-deploy
zenduty,0,1,1.0.0,2432,https://apidocs.zenduty.com/
zenflow,3438259.0924000004,11,0.8.12,28717,https://github.com/zencoder/zenflow
zenfolio,0,1,0.0.1,4222,https://github.com/fernandoaleman/zenfolio
ZenfolioAPI,1419467.514777778,10,0.1.1,27250,""
zenfolio-jekyll-theme,348116.38066666666,4,0.1.4,7434,https://github.com/noelkhasipov/zenfolio.git
zen_freshdesk,9693.646222222222,10,0.0.10,24563,https://gitlab.com/factory-engine/gem_freshdesk
zeng,4757431.378,2,0.0.2,7830,https://github.com/baya/zeng
zen_garden,2018494.18,4,0.0.6,11089,http://github.com/tubbo/zen_garden
zengin_code,1590618.0331081082,186,1.0.1.20240415,2062667,https://github.com/zengin-code/zengin-rb
zengin_code_rails,2389441.891034483,30,0.4.24,45479,https://github.com/anipos/zengin-code-rails
zen-grids,5505734.79844,26,2.0.3,180102,https://github.com/JohnAlbin/compass-zen-grids
ZenHacks,0.0,2,1.0.1,8536,http://rubyforge.org/projects/zenhacks/
zenhob-hcl,1.9596666666666664,7,0.2.3,17158,http://github.com/zenhob/hcl
zen_http,0,1,0.0.1.pre,3133,http://www.deepak-kannan.com
zenhub2pivotal,0,1,0.1.0,2800,https://github.com/irohiroki/zenhub2pivotal
zenhub_ruby,3232109.4705,3,0.2.1,7430,https://github.com/tkm-kj/zenhub_ruby
zenith,0,1,0.0.1,3735,https://github.com/cobyism/zenith
Zenity.rb,5508709.335,3,0.1.2,11662,http://github.com/vikhyat/zenity.rb
zenity-wrapper,0,1,2.30.0.1,3842,https://github.com/lkdjiin/zenity-wrapper
zenkeeper,7793342.3985,3,0.0.3,8088,https://zenkeeper.io
zenlight,1758921.8414999999,3,1.0.5,5541,https://github.com/onlyexcellence/zenlight
zenlish,1946802.1328709677,32,0.2.06,50580,https://github.com/famished-tiger/zenlish
zenml,2527926.456583333,13,1.6.1,20796,https://github.com/Ziphil/Zenithal
zenml-book,16247617.3405,3,1.1.0,5303,https://github.com/Ziphil/ZenithalBook
zenml-slide,22544.420749999997,5,1.1.1,6376,https://github.com/Ziphil/ZenithalSlide
zeno,8047216.3565,5,0.2.0,9098,https://git.bietje.net/etaos/zeno
zenodo,4215587.4288,6,0.0.8,15582,https://github.com/sprotocols/zenodo
zenoss_api,7386930.960333332,7,0.3.7,10795,""
zenoss_client,19184351.082294118,18,0.10.1,57981,https://github.com/RubyOpenSource/zenoss_client
zen-plaid,2262000.3446000004,6,0.0.7,14801,https://github.com/seanmccann/zen-plaid
zenprofile,17043393.2208,6,1.3.2,21471,http://rubyforge.org/projects/seattlerb
zenps-ruby,41911.9325,3,0.0.3,4513,http://github.com/aphilippartd/zenps-ruby
zen_pub,0,1,0.0.1,3765,""
