calc_clondo46,0.2.0,3154
calc_cmonto64,0.1.0,3125
calc_danmontoya,0.1.0,3105
calc_dmoral12,0.0.3,5449
calc_dmuneto1,0.1.0,3133
calc_dongqs,0.0.1,3459
calc_dperezg1,0.1.0,3109
calc_dsalaz26,0.0.2,5374
calc_dsernae,0.1.0,3155
calc_egonza21,0.0.1,3148
calc_emonto15,0.0.2,5408
calc_esalaza7,0.1.0,3140
calc_esilvac,0.0.2,3080
calcexam,0.0.2,8059
calc_fcardona,0.2.0,7687
calc_fcardona2,0.1.0,3128
calc-gfernan6,0.0.1,3219
calc_gpa,0.1.1,5949
calcifer,0.4.0,5145
calcilator,0.1.0,3380
calcium,0.0.0,6947
calc_jbusta16,0.2.5,5388
calc_jestra52,0.2.0,3119
calc_jgomez40,0.0.3,5423
calc_jgomez88,0.0.3,5451
calc_jgutie78,0.0.1,3140
calc_jloaiz16,0.0.3,5422
calc_jlondo96,0.0.1,3169
calc_jlondo97,0.0.1,3144
calc_jmoral33,0.1.0,3179
calc_jossava,0.0.2,3168
calc_jquinon1,0.0.3,5454
calc_jsanch,0.0.2,3141
calc_jsanch81,0.0.5,7746
calc_jzapat80,0.0.2,3176
calclatest,3.0.0,1614
calc_lmejiav6,0.0.1,3156
calc_mlopez12,0.1.0,7669
calc_msierr37,0.0.1,3134
calc_mzabala1,0.1.0,3117
calc_Nicolas,0.0.1,3143
calc-nik,0.0.5,18770
calco,0.2.2,14248
cal_com,0.0.3,929
calc_omontoy3,0.0.2,3107
calcounter,0.1.0,2052
calc_pquijano,0.1.0,3106
calcprice,1.0.2,5160
calc_profit,0.1.1,3524
calc_rgotthei,0.1.0,5434
calc_rocampo3,0.0.2,3150
calc_ruby_test_gem,0.2.2,1400
calc_sat,0.1.0,2190
calc_Scarvaj9,0.0.1,3152
calc_slenis,0.0.2,3135
calc_sun,1.2.10,12176
calc_talvare1,0.2.0,3149
calc_technical_indicators,0.0.1,3406
calc_test,0.1.3,7290
calcugem,0.0.4,1911
calcula,1.0.0,4676
calculable_attrs,0.0.15,42523
calculadora,0.1.0,1293
calculadora_calculante_gem,0.1.0,227
calculate,0.0.1,4648
