dbt,1.2.0,59193
dbtap,0.0.3,8327
db_tasks,0.0.1,4724
db_text_search,1.0.0,111790
db_time_machine,0.1.1,5366
dbtoepub,1.0.1,3961
db_to_file,1.2.4,4230
dbtools,0.5.4,6012
dbtop,0.1.1,11356
db_transformer,0.1.5,4141
db_tunnel,0.1.2,4893
dbuddy,0.2.0,8429
dbuilder,0.5.0,4277
dbum,0.0.3,8523
dbupdate,0.0.0,4683
db_upsert,0.1.0,2395
dburkes-delayed_job,1.7.0,3545
dburkes-people_places_things,2.3.0,27314
dburl,0.1.5,11839
db_url_helper,0.2.3,22757
dbus,0.1.10,25050
dbus-dump,0.2.1,5041
dbus-systemd,1.1.2,6399755
db_vcs,1.1.2,4165
db_version_manager,0.0.1,4514
dbview_cti,0.2.3,37492
dbviz,1.0.7,4368
dbwrapper,0.2.2,11543
db_wrapper,0.0.1,3756
dbx,0.2.2,10032
dbx-api,0.2.1,907
dc,0.0.2,5574
dca,0.1.1,7952
dcaba_studio_game,0.1.1,5049
dcache,0.0.0,5262
dc_address_lookup,0.2.2,16024
dc_address_parser,0.1.2,7239
dcadenas-change_watcher,0.1.1,6135
dcadenas-filetesthelper,0.10.1,6162
dcadenas-gmail_sender,0.1.0,8763
dcadenas-rspec2rr,0.1.0,3558
dcadenas-rspec_prank,0.1.2,6160
dcadenas-state_pattern,1.1.0,16783
dcal,0.0.1,4211
dcam_view_tool,0.1.0,2438
dcase,0.3,6546
dcas-ruby,0.4.0,54579
dccscr,0.3.1,11706
dcd,0.0.1,2731
dc-deck,0.2.0,6200
dcdetector,0.0.1,554
dc-devtools,0.5.202208151909,5052
dcdrinks,0.1.0,2402
dce,2.0.0,14172
dcell,0.16.1,69396
dcell-hazelcast,0.0.1,4107
dcell-s3-registry,0.0.1,4028
dce_lti,0.6.1,25670
dcentralized,0.0.5,16179
dcentralized-api,0.0.7,8604
DCGOV,0.0.1,5141
dc-guard,0.0.1,787
dcha,0.1.4,8858
dc_hamdryer,0.1.2,2559
dchelimsky-rspec,1.1.99.13,53771
dchelimsky-rspec-rails,1.1.99.13,64269
dchelimsky-rspec-stories,1.0.0,3507
dci,0.2.0,8301
dcidev_active_record,0.0.13,6038
dcidev_approval,0.0.13,10037
dcidev_mailer,0.0.19,17147
dcidev_utility,0.0.6,5369
dci-rails,0.1.4,19337
dci-ruby,2.2.0,25562
dcjs-rails,1.6.0,11408
dckerize,0.9.2,26442
dckraken_view_tool,0.1.0,2352
dc-kwalify,1.0.0,1814
dclext-anim,0.2.2,11847
dclext-gtk,0.1.0,4648
dcliterb,0.0.5,2116
dclog,0.3.0,8650
d_clone,0.1.0,1858
dcm2nii-ruby,0.0.1,4288
dcm4chee,0.1.0,4227
dcm_client,0.2.0,4600
dcm_dict,0.58.0,77145
dc-metrics,1.0.0,4543
dcmetro,0.1.0,9872
dc-minitest,0.3.1,2841
dcmx,0.0.2,3778
dc-notifier,0.1.0,3721
dc-notifier-animate,0.1.0,6470
dco,1.0.1,25865
dcolthorp-bistro_car,0.2,5089
dcomm,0.1.1,470
dcov,0.2.2,13977
dcp,0.2.2,9255
dcparker-days_and_times,1.0.0,3529
dcparker-shopify,0.2.2,14149
dcparker-sping,0.1.0,6163
dcparker-time_point,1.0.0,3541
dcp.rb,1.0.1,9188
dcq_hi,0.0.0,2201
dcr,0.1.2,4457
dc-rake,0.1.0,1327
dcrec1-autotest-notification,1.7.3,3505
dcrec1-gemhub,0.4.0,11442
dcrec1-remarkable_paperclip,0.2.2,7151
dcrec1-rhyme,0.1.3,6115
dcrec1-rspec-vraptor,0.9.8,45568
dc-rubocop,0.0.4,2602
dcs-best-practices,0.0.5,8907
dcs-debian,0.3.1,11138
dc-settingslogic,2.1.1,6546
dcs-eventable,0.0.8,6207
dcss,0.3,5059
dct,0.1.1,3733
dcthash,0.1.0,783
dctl,1.0.3,17591
dctl_rb,0.14.1,54919
dc_tunnel,0.0.15,24753
dcuddeback-octopi,0.2.12,17248
dcu-devise,1.0.7,6758
dcui,0.0.1,1682
dcu-purple_ruby,0.7.0,5059
dc-util,0.0.2,4872
dcu-typhoeus,0.4.3,16599
dd,0.1.1,5197
dd2tf,0.2.1,9298
dd40e051cfe2413547c9db52ed184ca6db254f43,0.1,3904
ddao-kwalify,0.7.1,6237
dd-api,0.0.6,7540
ddarkbluu_view_tool,0.1.1,2361
ddate,1.0.0,13571
ddate-redux,2.0.1,10000
ddbcli,0.6.0,106430
ddb_ruby,0.0.8,2100
ddbuffer,1.0.1,6172
ddc,0.1.9,22121
D-D-Character-Generator,2.0.0,4629
ddd,0.0,5525
ddd-associations,0.0.2,7781
dddbl,0.0.1.alpha,2416
ddd_domain,1.3.0,33753
dd-doorkeeper-mongodb,3.0.0,3132
dddr,2.6.0,6122
dde,0.2.11,17511
ddemaree-jekyll,0.2.1,3519
ddev,0.1.3,7648
ddex,0.0.11,43550
ddg,0.1.0,2147
ddg-wrapper,0.1.0,2592
ddig,0.1.0,166
ddi-parser,0.1.0,22712
ddis,1.2.4,20621
ddl_parser,0.0.16,40359
ddmemoize,1.0.0,139568
ddmetrics,1.1.0,264169
dd-next-encounters,3.0.1,15728
ddns,0.1.6,27071
ddnsupdate,0.2.0,15826
ddoelger_palindrome,0.2.0,4450
ddollar-albino,1.0.4,14021
ddollar-gem-github,0.5.0,11547
ddollar-gem-github-stats,0.2.1,6242
ddollar-gem-prune,1.4.1,19389
ddollar-git-db,0.1.2,6202
ddollar-github-backup,0.3.0,11551
ddollar-hanna,0.1.4,3519
ddollar-httparty,0.4.6,3866
ddollar-net-ssh,2.0.1,3532
ddollar-octopi,0.0.13,3541
ddollar-pacecar,1.1.6,3513
ddollar-pony,0.4.0,3523
ddollar-preferences,0.1.4,14096
ddollar-rack-debug,1.2.0,8775
ddollar-rack-maintenance,0.3.0,11476
ddollar-rack-profile,0.5.0,11401
ddollar-railroad,0.7.6,8792
ddollar-remember-the-ruby,1.0.0,11463
ddollar-simple-parser,0.1.1,6142
ddollar-sweeper,0.1.2,6193
ddollar-test-gem,0.1.0,9286
ddollar-textmate,1.3.0,32532
ddollar-twitter,0.7.0,11479
ddp,0.1.0,6127
ddplugin,1.0.3,298250
dd_post_gauge,0.2.0,652
ddp-server,0.1.2,20272
ddp-server-rethinkdb,0.1.2,17796
ddql,1.0.1,5713
ddr-alerts,2.0.0,24001
ddr-antivirus,3.0.0,63743
ddr-aux-client,1.2.2,21172
ddr-batch,2.0.1,87013
ddr_client,2.0.0.d9f2bd2b,135
ddr-core,1.17.0,61696
ddr-extraction,0.3.0,11094
ddr-filetools,0.4.0,3319
ddr-ingesttools,0.6.1,20977
ddr-models,3.0.8,331249
ddrop,0.0.1,4023
dds_client,0.1.2,5566
ddsketch,0.1.0,904
ddsl,0.0.6,10228
ddslbg,0.0.2,7537
dd_spacecadet,0.2.0,3085
ddstat,0.0.5,15105
dd_suppressor,0.1.0,3324
ddt,1.0.0,13386
ddtelemetry,1.0.0a3,8251
ddtframework,0.0.0,3892
ddtop,0.0.4,12181
ddtrace,1.22.0,71650261
ddtrace-annotation,1.0.0,3904
ddtrace-method-wrapper,2.0.0,25180
dd-trace-rb,0.0.0,2536
dd-vault,0.12.0,1945
ddy_remote_resource,1.3.1,81023
ddy_swagger_docs,0.0.5,22951
de,0.0.13,49850
dea,0.0.1,3656
deacon,1.0.0,475404
deactivatable,0.1.1,22599
deadbolt,0.1.2,8516
deadbydaylight,0.1.0,2251
dead_code_detector,0.0.12,148566
dead_code_terminator,0.5.0,8268
dead_css,1.0.0,2396
dead_drop,0.4.1.0,8226
dead_end,4.0.0,15900866
deadfinder,1.3.4,6360
deadfire,0.3.0,1207
dead_gems,0.1.5,12386
dead_letter_office,0.0.1,4329
deadlift,0.0.2,5316
deadline,0.1.2,18447
deadlinez,0.1.2,27452
deadlink,0.6.3,20420
deadlock_retry,1.2.0,1122711
deadlock_retry_insane,1.2.0,4478
deadlyicon-git-wiki-with-it,0.0.1,3549
deadly_serious,1.0.2,86047
deadlyzer,0.1.1,3374
dead-man,0.0.7,19908
deadman_check,0.3.1,26286
dead_mans_snitch,1.1.0,155092
deadpool,0.1.5,16517
deadprogrammer-contacts,1.0.15,3485
deadprogrammer-twitter,0.6.12,8804
deadpull,0.1.1,3814
dead_simple_authorization,0.2.4,9443
dead_simple_cms,0.12.11,63462
dead_simple_conf,1.1.0,6655
dead_tout,0.1.0,3914
dead_view_catcher,0.1,5121
deadweight,0.2.2,151120
deadwood,0.0.3,7691
deagol,0.0.1,3597
deal,0.0.3,4097
dealer,0.0.0,6232
dealervault_api,0.2.0,3335
DealMakerAPI,0.102.0,25812
dealmap,0.0.9,31452
deal_redemptions,0.0.9,14074
deals,0.0.2,7469
deals_with,0.0.6,25550
dealwithify,0.0.6,11311
deal_with_it,0.1.0,2268
dean,0.0.3,8947
deano,1.2.1,23280
deanswerify,0.0.1,3997
dear,0.0.1,3677
dearchiver,0.0.1,45849
dear-git,0.0.1,3745
dear_inventory,1.4.0,31800
dear-inventory-ruby,0.2.11,43084
dear-rails,0.0.1,3698
dear-ruby,0.0.1,3678
dears3,0.1.0,5949
deas,0.43.5,176387
deas-erbtags,0.5.0,22607
deas-erubis,0.5.7,30773
deas-json,0.3.5,19204
deas-kramdown,0.1.4,11021
deas-nm,0.5.5,28619
death,0.6.2,33066
death_and_taxes,0.0.5,23093
deathbycaptcha,6.0.0,811626
death_by_captcha,0.4.2.1,18325
deathnote,0.1.5,11032
deathstar,0.0.1,3818
deathsyn-seedling,0.0.5,6134
deb,0.0.13,39032
deb822,0.1.0,2459
deba,0.15.0,28269
debase,0.2.4.1,41775725
debase-ruby_core_source,3.3.1,79049880
debbie,2.0.0,101140
deb_control,0.0.1,18300
deb_deploy,1.3.1,29130
debeasy,0.0.7,21840
de_beers,1.0.0,5027
deb-fog,0.1.0,3609
debian,0.0.0,4052
debian_codename,1.1.0,1159
debian-control-parser,1.0,4973
debianize,0.0.1,4664
DebianPackageDownloader,0.6.0,5254
debilinguifier,1.0.0,4274
debitcard_validator,0.3.0,7664
debitcredit,0.2.0,34213
debitech,1.6.1,22763
debitech_soap,1.2.1,43058
debitoor-client,0.1.2,4253
deblank,0.2.0,7398
debloater,0.2.0,4180
debloy,1.3.1,4393
debmirrorapi,0.1.3,7218
deboshir,0.0.1,1950
debot,0.0.1,4380
debounce,0.2.1,10322
debounce_io,0.1.1,15735
debouncer,0.2.2,447921
debox,0.0.3,9718
debprado-rvideo,0.9.6,10592
debra,0.0.6,25208
debride,1.12.0,923875
debride2okuribito,0.2.0,47046
debride-curly,0.1.0,3289
debride-erb,1.0.2,100397
debride-faml,0.1.0,2153
debride-haml,1.0.0,13746
debride-slim,1.0.0,13069
deb-s3,0.11.8,477181
deb-s3-lock-fix,0.11.8.fix0.6,11985
deb-s3-patched,0.13.0,5654
deb-s3-x,0.7.1.1,3236
debsacker,0.1.5,5988
debsfromrepos,0.1.4,15353
debstep,0.0.7,27463
debt,0.0.1,3857
debt_ceiling,0.4.0,30278
debtective,0.2.3.7,11355
debug,1.9.2,28290519
debugbar,0.3.0,16153
debug-bar,1.2.0,21900
debug_exceptions_json,0.2.6,38349
debug-extras,0.4.3,35569
debugfile,0.0.2,6468
debugged-ruby,0.2.0,67419
debugger,1.6.8,5534175
debugger2,1.0.0.beta2,67797
debugger-completion,1.0.0,7718
debugger-ide,0.0.2,8106
debugger-linecache,1.2.0,11548299
debugger-pry,0.1.1,35731
debugger-rails,0.0.1,4424
debugger-ruby_core_source,1.3.8,17046406
debugger-xml,0.4.1,290313
debuggie,1.0.0,9141
debugging,2.1.0,272996
debug_helper,2.1.0,12462
debugher,0.0.1,4380
debug_html,0.0.1,4523
debug_inspector,1.2.0,126244015
debuglog,1.0.1,8390
debug_log,0.1.0,18472
debug_logger,0.2.1,10243
debugLogger,0.0.0,2226
debug_logging,4.0.1,68802
debug_me,1.1.1,20788
debug_methods,0.1.0,2184
debugmotion,1.0.1,7748
debugprint,1.0.0,5195
debug_print,0.1.0,3946
debug_print_ext,0.0.5,9821
debugserver,0.1.1,5138
debug_socket,0.1.8,51014
debug_timer,0.1.0,2439
debug_unimedrj,0.0.2,10121
debugvisualizer,0.1.8,5835
debundle,0.9.0.alpha,1763
debut,0.0.8,21018
deb_version,1.0.2,2279053
dec,0.0.1,2338
Dec2Hex,1.0,1912
decanter,4.0.4,142699
decaptcha,0.0.0,5040
decaptcher,1.0.1,7657
decaptcher-recaptcha,1.0.0,4340
decathlon-https,0.1.4,11388
decathlon-sportplaces,0.1.0,2725
decathlon-sports,0.2.0,14351
decay,0.3.1,4235
decay_heat_with_nuclear,0.0.3,5524
decaying_bloomfilter,0.0.1,5078
decc_2050_model,3.5.1,83241
decco,0.0.2,3344
december,0.0.0,4187
decent,0.2.5,6112
decent_decoration,0.1.0,316975
decent_decoration-ruby3,0.2.0,454
decent_exposure,3.0.4,4649389
decent_exposure-draper,1.1.0,4789
decent_generators,0.0.3,9563
decent_ham,0.0.5,13027
decent_presenter,0.0.2,6377
decentralized-internet,0.2.0,3739
dech,0.1.1,24482
decibel_wrapper,0.0.15,39691
decider,2.0.0,5544
decidim,0.28.0,303579
decidim-access_requests,0.19.1,12874
decidim-accountability,0.28.0,192693
decidim-action_delegator,0.8.1,4080
decidim-admin,0.28.0,259743
decidim-amazon_translate,0.1.0,380
decidim-anonymous_proposals,0.25.1,2591
decidim-antivirus,0.19.0,11408
decidim-api,0.28.0,253755
decidim-assemblies,0.28.0,204325
decidim-blogs,0.28.0,156448
decidim-budgets,0.28.0,238440
decidim-bulletin_board,0.24.4,209016
decidim-cache_cleaner,1.0.4,4817
decidim-calendar,0.19.0,5080
decidim-category_enhanced,0.27.5,366
decidim-cdtb,0.1.8,1562
decidim-centers,0.1.1,298
decidim-cleaner,4.1.2,4354
decidim-comments,0.28.0,244038
decidim-comparative_stats,1.1.0,4145
decidim-conferences,0.28.0,88333
decidim-consultations,0.27.5,104033
decidim-core,0.28.0,303853
decidim-debates,0.28.0,168153
decidim-decidim_awesome,0.10.2,42866
decidim-decidim_geo,0.2.1,164
decidim-design,0.28.0,5542
decidim-dev,0.28.0,226860
decidim-direct_verifications,1.2.1,28948
decidim-elections,0.28.0,44469
decidim-enhanced_textwork,1.0.5,6022
decidim-external_newsletter,0.1.0,176
decidim-extra_user_fields,0.25.1,2609
decidim-file_authorization_handler,0.27.1.7,742
decidim-forms,0.28.0,127255
decidim-friendly_signup,0.4.4,4886
decidim-gallery,0.26.0,2174
decidim-generators,0.28.0,156577
decidim-homepage_proposals,1.0.1,920
decidim-idcat_mobil,0.3.0,13124
decidim-initiatives,0.28.0,113743
decidim-kids,0.1.0,421
decidim-lausanne-budgets,0.1.0,175
decidim-maintainers_toolbox,0.1.0,174
decidim-meetings,0.28.0,255523
decidim-members,0.1.13,1997
decidim-microsoft,1.0.0,816
decidim-mpassid,0.19.0,4150
decidim-msad,0.22.0,1725
decidim-navbar_links,0.19.0,3780
decidim-navigation_maps,1.3.4,14515
decidim-notify,0.5,5205
decidim-odoo,0.2.1,814
decidim-only_forms,0.1.0,176
decidim-pages,0.28.0,242698
decidim-participatory_documents,0.2.2,940
decidim-participatory_processes,0.28.0,205705
decidim-plans,0.18.2,27080
decidim-process_groups_content_block,0.19.0,16789
decidim-proposals,0.28.0,244678
decidim-reporting_proposals,0.5.2,1645
decidim-results,0.6.8,50775
decidim-slider,0.0.3,1088
decidim-sortitions,0.28.0,158529
decidim-spam_detection,4.0.0,15979
decidim-spam_signal,0.3.1,209
decidim-suomifi,0.19.0,5916
decidim-survey_multiple_answers,0.26.2,1133
decidim-survey_results,0.0.2,389
decidim-surveys,0.28.0,225422
decidim-system,0.28.0,257489
decidim-templates,0.28.0,89447
decidim-term_customizer,0.23.0,27684
decidim-theme,0.1.4,173
decidim-time_tracker,0.3,2373
decidim-transparent_trash,0.0.2,745
decidim-user_fields,0.0.2,237
decidim-verifications,0.28.0,177085
decidim-verifications-simple_impersonation,0.1.0,179
decidim-verify_wo_registration,0.3.0,926
decidim-voca,0.0.6,178
decimal,0.1.3,72467
decimal-js-rails,5.0.0,34295
decimal_to_degree,0.0.3,8702
decimate,0.0.5,13566
decision_client-risk,0.0.1,1815
decision_maker,0.7.0,2865
decision_table,0.0.2,7813
decisiontree,0.5.0,151386
decision_tree,0.1.0,5167
decision-tree,0.0.3,5991
decisiontree_n,0.4.1,4010
decisiv-acts_as_versioned,0.6.3.1,8738
decisive,0.8.4,30793
decisiv-grouped_scope,0.6.0.1,6140
decisiv-is_msfte_searchable,0.0.4,3547
decisiv-is_msfte_taggable,0.0.5,6164
decisiv-sharded_database,0.3.3.1,35201
decisiv-will_paginate,2.3.8.1,8874
deck,1.1.2,23235
deckar01-task_list,2.3.4,22847925
deckard,0.5.12,44899
deckard_cain,0.0.4,9628
deckchair,0.0.11,31549
deckcrystel,1.1.1,4551
deckify,0.0.3,10649
decking,0.3.0,16181
deckland,0.1.0,2226
decko,0.16.0,119882
decko_cards,0.0.0,3198
decko-cucumber,0.16.0,25419
decko-cypress,0.16.0,25303
deck-of-cards,0.0.7,24412
decko-profile,0.16.0,25428
decko-rails,0.11.7,12345
deckorator,0.1.2,14070
decko-rspec,0.16.0,25375
decko-spring,0.16.0,25234
deckr,0.1.0,4314
deckrb,0.5.2,49389
deckshuffler,0.0.2,5105
deckstrings,1.3.0,24449
declarative,0.0.20,211771166
declarative_authorization,0.5.7,1327905
declarative_authorization-dta,0.1.3,12984
declarative_authorization_padrino,0.1.3,13933
declarative-builder,0.2.0,6713314
declarative-find,1.0.1,8362
declarative_grid,0.1.1,14208
declarative_mapper,0.1.1,19087
declarative_minitest,0.1.3,11823
declarative-option,0.1.0,113041381
declarative_policy,1.1.0,15787385
declare_schema,1.4.0,4307636
declension,0.0.2,11262
decline,0.0.1,3309
declutter,1.2,964
dec_number,0.2.1,37233
deco,0.0.2,3898
decoct,0.1.1,9158
decodar,2.3.0.pre,2313
decode,0.20.2,179510
decodeideas-decodeideas-right_aws,1.10.3.1,3562
decodeideas-right_aws,1.10.3,3556
decoder,0.9.0,204279
decode_this,0.1.7,13756
decode_www_form_component,0.3,16759
decode_xlog,0.2.0,815
deco_lite,1.5.13,11867
decolmor,1.3.0,8231
decombobulate,0.1.4,1246
decommas,0.2.0,805
decommission,0.0.2,8299
deconstructable,0.1.0,1918
decontaminate,0.3.0,16248
decontaminator,1.0.2,9836
decoplan,0.0.1,2922
decor,0.1.0,4962
decoradar,0.1.1,6153
decoratable,0.0.5,10819
decorate,0.3.0,5037
decorated_csv,1.0.0,4473
decorate_resource,1.0.0,4318
decorate-responder,2.1.0,83376
decorates_before_rendering,0.0.3,15455
decoration,0.0.1,2720
decoration_mail,0.3.3,40010
decorations,1.1.1,15814
decorative_buildr,0.1.5,4464
decorator,0.0.1,4810
decorator_dryer,0.1.0,408
decorators,2.0.5,511148
decoro,0.1.3,1014
decors,0.4.0,12121
decoru,0.1.1,15051
decorum,0.5.1,18653
decouple,0.0.1,3689
decouplio,1.0.0rc,6480
decoy,0.0.3,8535
dec_radix_50,0.2.0,438
decredcoin,2.0.0,1658
decred_ruby_explorer,0.1.0,2074
decuss,0.1.2,2961
dedalus,0.2.21,50172
deda-omniauth-keycloak,1.2.1,247
dedent,1.0.1,138038
dedicated_logger,0.0.4,5944
DeDoDrop,1.0.0,3610
dedotated_wam,0.0.1,3833
dedovic-2021,0.5.0,6766
dedup,0.1.4,707091
dedupe,0.0.1,8866
de_duplicator,0.0.0,3916
dee,0.0.2,10259
deeb,0.0.1,3284
deebee,0.0.2,7640
dee_bee,0.0.4,3144
deeby,1.0.0,5222
deedubs-cache-money,0.2.5,3535
deedubs-gitosis_fu,0.1.2,6256
deedubs-mobile_fu,0.1.0,6146
deedubs-twitter,0.8.0,6246
deedveloper,0.1.1,3406
deelay,0.5.4,74704
deem-test-fixture,0.1.6,3862
deep,0.0.0,3721
deepak_gem,0.1.0,2023
deepalgo_il,0.1.0,1915
deepali,1.2.1,398
deep_attributes,0.0.0,4956
deepbeige,0.2.3,12907
deep_blame,0.0.1,3702
deep_check,0.2.6,1175
deep_class_compare,1.3.0,8682
deep_clonable,1.2.0,616271
deep_clone,0.0.1,12441
deep_cloneable,3.2.0,18694522
deep_cloneable_checked,1.2.0,2718
deep_cloning,2.0.0,58503
deep-cloning,0.3.0,23904
deep_compact,0.1.0,2518
deep_compactor,0.1.0,228
DeepConnect,0.4.06.007,16987
deep_copy,0.0.3,13189
deep_count,0.1.2,6200
deep-cover,1.1.0,215187
deep-cover-core,1.1.0,168481
deepdetect_ruby,1.0.2,4335
deep_dirty,1.0.2,8719
deepdish,0.0.0,4535
deep_dive,0.3.7,107169
deep_double,0.1.1,3615
deep_dup,0.0.3,102462
deep_end,0.0.10,21734
deep_enumerable,0.1.4,45100
deepenv,0.1.3,1341
deeper,0.0.1,4625
deeper_hash,0.1.1,1206
deep_fetch,0.0.5,86263
deep_firstgem,0.0.5,13831
deep_freeze,0.0.1,5935
deep-freeze,1.0.1,14669
deep_freezer,1.0.0,12533
deepgram,0.2.0,313
deep_hash,0.0.2,15576
deep_hash_struct,1.0.1,5298
deep-hash-struct,0.1.6,13316
deep_hash_transform,1.0.0,59916
deep_hash_transformer,2.2.1,12397
deep_health_check,0.0.4,7042
deepisdown07,0.0.2,1386
deepl_api,0.2.1,3080
deepl_diff,1.0.2,543
deeplink,1.1.0,25294
deepl-rb,2.5.3,1509267
deepl-srt,0.1.5,6719
deeply_enumerable,1.0.0,7662
deeply_valid,0.1.7,29368
deepmap,0.2.4,111766
deep_matching,0.1.0.pre.alpha.1,1101
deep_memory,0.1.0,2075
deep_merge,1.2.2,73820996
deep_merge2,1.0,2816
deep_merge_existing_keys,1.1.0,6563
deep_merge-rails,5.2.1,2055
deep_miner,0.1.1,3160
deep_nest,0.1.2,1086
deepopenstruct,0.1.2,256236
deep_open_struct,0.1.0,5274
deep_pluck,1.3.1,337863
deep_pluck_with_authorization,1.1.5,8373
deep_preloader,1.1.1,12879
deepsecurity,0.0.25,44978
deepselect,0.0.1,2108
deep_slice,0.1.3,33308
deepsort,0.5.0,3537899
deep_sort,0.1.6,32490
deepstack,1.6.1,6512
deep_store,0.2.2,6614
deepstream,1.0.10,71761
deepstruct,0.0.7,283681
deep_struct,1.1.0,34555
deep_test,1.2.2,60027
deep_test_pre,2.0,5712
deep_thought,0.2.1,9727
deep_thought-capistrano_2,0.1.0,3751
deep_thought-capistrano_3,0.1.0,3752
deep_thought-heroku,0.1.0,3750
deep_thought-travis_plugin,0.1.0,3763
deep_tree,0.0.3,21055
deep_try,0.1.5,39087
deep_unrest,0.1.77,141150
deepzai_view_tool,0.1.1,2372
dee-rails,0.0.1,3849
deereDB2cleaner,0.0.3,9071
deez,0.1.0,394
deezer_client,0.0.1,4026
deezer-lookup,1.2,6112
deezify,0.1.0,2273
def,0.0.2,8702
deface,1.9.0,6663697
defacer,0.1.0,6223
defacto,0.1.0,2525
defang,0.1.0,42316
defaultable,1.0.0,33522
default_assignee,0.0.0,3075
default_classes_for_form_inputs,2.0.0,5417
default_controller,0.0.1,4007
defaulter,0.1.0,19702
defaultinator,0.5.0,4378
default_limit_attributes,0.0.1,2180
default_name,1.0.1,8377
defaultopen,1.0.0,3176
default_options,0.0.1,3693
defaults,2.0.0,36243
defaults_for,0.0.2,8461
default-url-options-for-mailers,0.2.1,12919
default_validations,1.0.2,7296
default_value_for,3.4.0,22617216
default_value_for-matchers,0.2.1,34286
default_where,2.3.0,44270
default_whitelist,0.0.1,4540
defaulty,0.1.0,2909
def_cache,0.1.2,9718
defcli,0.0.1,2057
defcon,1.2.7,44804
defdoc,0.0.1,1698
def_dsl,0.0.5,16421
defect-density-heatmap,0.0.4,15723
defekt,0.0.7,17490
defender,2.0.3,57178
defensio,0.9.1,21863
defensor,0.12.0,7173
def_enum_helper,1.0.1,15355
defer,0.0.1,3523
defer_draper,0.0.3,10586
defer_proc,0.1.0,3172
deferrable,0.2.0,599669
deferrable_actions,0.0.2,7518
deferrable_gratification,0.3.1,86106
deferral,0.1.2,8867
deferred,0.5.4,15556
deferred_associations,0.6.5,86255
deferred_enum,0.0.2,8320
deferred_exception,1.0.0,6387
deferred_job,0.2.0,10646
deferred_loader,0.0.2,5696
deferred_request,1.0.4,4889
deferrer,0.2.1,33721
deferring,0.8.2,110790
defgen,0.0.2,7387
defi,3.0.0,32924
defile,0.2.1,6207
define,0.0.6,25080
define_columns,0.1.0,5113
defined,0.0.2,12838
defined-by,0.0.6,11501
defined_hash,0.2.0,13168
defined_methods,0.1.5,3579
define_exception,0.0.3,9170
define_images,0.1.1,4874
define_method_handler,0.0.6,22696
define_methods,1.0.0,1823
define-poro,0.1.0,5763
define_private,0.1.1,4369
definer,0.1.2,5821
define-wn,0.0.1,4332
definite,0.0.1,4588
def_initialize,0.1.0,3491
definitialize-rubymarks,0.0.1,3500
definition,1.1.0,23302
deflandres_view_tool,0.1.0,2278
deflect,0.0.1,3238
deflectable,0.6.0,18626
defly,0.3.1,16223
defmacro,0.0.2,9206
defmacro-unicorn,0.0.2,9071
defmastership,1.0.18,31777
defmatch,0.0.4,11397
defog,0.9.5,68793
defoker,0.0.8,21584
deforest,1.0.2,1300
deform,0.0.1,4190
defp,0.0.2,5988
defra_ruby_address,0.1.0,4338
defra_ruby_alert,2.2.1,11694
defra_ruby_area,2.2.0,18556
defra_ruby_aws,0.5.0,10348
defra_ruby_email,1.3.0,10953
defra_ruby_features,0.2.0,8609
defra_ruby_govpay,0.2.5,2002
defra_ruby_mocks,4.1.0,21017
defra_ruby_storm,0.1.0,312
defra_ruby_style,0.4.0,23708
defra_ruby_template,3.15.1,3829
defra_ruby_validators,2.6.0,30352
def_resource,0.0.1,4054
def_retry,0.2.3,20846
defrost,1.0.0,1766
defstr,0.1.1,9165
defunkt-ambition,0.5.4,6197
defunkt-github,0.3.4,24846
defunkt-integrity,0.1.1,3512
defunkt-integrity-campfire,1.0.1,6185
defunkt-integrity-email,1.0.0,3502
defunkt-redis,0.2.3,11440
defuse,0.0.1,4023
DefV-csv_builder,0.1.1,3592
DefV-geokit-geoip-provider,0.2.1,8859
DefV-juggernaut,0.5.7.2,3574
DefV-rack_lighttpd_fix,0.1.0,3667
DefV-soap4r,1.5.8.2,3601
degect,0.0.1,4508
degenerate,0.0.3,9763
degermatize,0.0.2,8620
degica,1.0.3,10051
degica-style,0.1.2,5090
degiro,0.0.2,4133
degiro_client,0.0.4,4317
degrade,1.0.0,34827
degree_converter,0.0.5,7732
degree_parse,0.0.4,10624
degu,0.9.0,109426
deg-yard,0.8.7.4,9600
degzipper,0.0.6,191341
dehenzify,0.0.1,1933
dehumanize,1.0.0,32791
dehydrate,0.1.0,2341
deidentify,2.6.1,37319
deify,0.0.2,8275
deil_sexpistol,0.0.9,8034
deimos,0.2.9,19480
deimos-kafka,1.0.0.pre.beta21,12001
deimos-ruby,1.24.1,166173
deimos-temp-fork,0.0.7,10101
deis,0.0.2,5937
deis-api,0.0.1,3180
deis_client,1.6.0,27710
deis-client,0.0.3,5554
deis_deploy,0.0.1,3431
deis_deploy_redant,0.0.4,8215
deis-interactive,0.1.0,15825
deis-rails,1.0.10,25986
deis-workflow,0.0.2,4509
dejan-auto_html,1.2.0,11471
dejan-espeak-ruby,0.3.0,22072
dejan-kurs,1.0.2,11500
dejan-srbovanje,0.1.0,8751
dejanstrbac-paperclip,2.2.9.2,3529
dejavu,0.3.1,30858
deja-vu,0.5,13354
deja_vue,0.1.2,5015
dejavu-fonts,0.2,8045
deject,0.2.3,350252
dejunk,0.5.0,459150
deka,0.0.3,8398
deka_eiwakun,0.53.0.0,15777
dekart-paperclip,2.3.1.2,9436
dekatrian,0.0.1,1675
