ucallback,0,1,0.0.2,4456,0,"",2011-02-09T04:35:56.068Z
u-case,2747948.3687837836,38,4.5.2,177997,515,https://github.com/serradura/u-case,2019-09-15T22:51:02.838Z
ucasy,714721.273,2,0.0.2,384,0,https://github.com/LavendaSoftware/ucasy/blob/main/README.md,2024-05-05T15:46:16.355Z
ucb_confluence,3952831.7675,9,0.0.10,28103,0,"",2011-09-26T18:14:11.346Z
ucb_deployer,1042060.7123611112,37,1.1.1,118017,0,"",2010-10-11T17:36:06.468Z
ucb_groups,721006.2740000001,7,0.0.8,18778,0,"",2013-09-18T19:00:18.810Z
ucb-hcm,37801378.129750006,5,3.2.1,9492,0,https://infinite.red,2018-07-24T19:47:57.979Z
ucb_ist_unix,0,1,1.1.4,4728,0,http://ucbrb.rubyforge.org/ucb_ist_unix,2009-07-25T17:48:34.000Z
ucb_ldap,31099100.058266666,16,3.1.4,38024,2,https://github.com/ucb-ist-eas/ucb-ldap,2009-07-25T17:48:34.000Z
ucb_orgs,86617681.13,3,1.1.0,5130,0,https://github.com/ucb-ist-eas/ucb_orgs,2018-09-07T21:25:42.906Z
ucb_rails,6469800.814076922,14,0.0.14,36838,0,https://github.com/ucb-ist-eas/ucb_rails,2013-05-27T20:26:05.724Z
ucb_rails_ci,0,1,1.0.1,3254,0,https://github.com/ucb-ist-eas/ucb_rails_ci,2016-01-30T03:09:13.707Z
ucb_rails_cli,13331651.9,5,1.3.0,8200,0,https://github.com/ucb-ist-eas/ucb_rails_cli,2018-08-09T16:50:13.933Z
ucb_rails_security,0.25,5,2.1.1,18532,0,http://ucbrb.rubyforge.org/ucb_rails_security,2009-07-25T17:48:33.000Z
ucb_rails_user,6473660.205857143,29,6.2.1,38781,0,https://github.com/ucb-ist-eas/ucb_rails_user,2018-08-08T22:47:43.193Z
ucb_site_announcements,3364335.2139999997,3,0.3.0,701,0,https://github.com/ucb-ist-eas/ucb_site_announcements,2024-01-16T21:38:00.248Z
ucc,42836.231250000004,5,2.0.4,16411,1,http://github.com/MOZGIII/ucc,2011-10-18T16:41:22.876Z
uc_card,0,1,0.0.3,4311,2,http://github.com/kimoto/uc_card,2012-02-10T01:56:14.977Z
ucd,54150.954999999994,5,0.1.4,9145,2,https://github.com/RyanScottLewis/ucd,2017-03-23T03:52:34.508Z
ucengine,1849034.7498999997,11,0.5.3,35495,0,https://github.com/AF83/ucengine.rb,2010-12-02T14:57:06.728Z
ucenter,71227.66425,5,0.1.3,12877,0,https://github.com/willin/ucenter,2014-08-26T03:46:33.787Z
ucenter_authcode,177356.727,2,0.2,6633,8,https://github.com/eoecn/ucenter_authcode,2013-04-25T06:02:49.214Z
ucert,0,1,0.2.57,2178,0,http://www.linkedin.com/in/yangli8/,2019-03-22T03:53:52.450Z
ucf,20560579.9044,11,2.0.2,42264,3,https://github.com/myGrid/ruby-ucf,2013-05-24T16:51:50.858Z
ucfg,0,1,0.1.0,2613,0,https://github.com/orhantoy/ucfg,2019-08-08T22:16:34.499Z
ucf_messages,2067619.4212000002,6,0.0.5,11062,0,https://github.com/compsy/ucf_messages,2021-09-20T17:18:17.847Z
uchardet,88792459.85833333,4,0.2.0,19974,0,https://github.com/dmgk/uchardet,2009-12-19T14:20:24.812Z
uchip,0,1,1.0.0,2163,14,https://github.com/tenderlove/uchip,2020-09-05T22:45:16.440Z
uchouhan-rubycas-server,405393.3016666667,4,1.3.a,10443,0,http://github.com/uchouhan/cas,2011-01-04T22:56:10.635Z
uci,0,1,0.0.2,4209,20,https://github.com/xunker/uci,2013-01-15T17:52:36.351Z
ucisc,176659.578,5,0.1.4,6986,0,https://github.com/grokthis/ucisc-ruby,2020-07-05T01:46:23.951Z
ucl,970339.084,5,0.1.3.1,1912,0,https://github.com/sdalu/ruby-ucl,2022-12-19T23:42:50.058Z
uclapi,2158.3224999999998,3,0.3.0,5281,0,https://uclapi.com,2017-10-07T15:23:19.346Z
uclassify,858.344,2,0.1.1,7407,12,http://github.com/manishchaks/uclassify,2011-11-06T20:09:25.560Z
ucl_last_16_draw,0,1,0.0.0,596,0,https://rubygems.org/gems/ucl_last_16_draw,2022-11-14T14:12:48.399Z
ucloud_api,1537477.3939999999,5,0.0.5,13260,0,https://github.com/burnsssun/ucloud_api,2014-01-27T09:00:25.970Z
ucloud_ruby_sdk,94095.9695,3,0.0.3,7495,0,https://gitcafe.com/quake/ucloud-ruby-sdk,2015-03-17T02:41:14.860Z
ucloudstack,1002935.701,4,0.0.4,14115,0,http://cloudstack.org/,2012-08-20T09:37:39.600Z
ucloud_storage,2245488.1242,11,0.0.15,29114,1,https://github.com/wangsy/ucloud-storage,2013-04-24T04:02:48.755Z
uc.micro-rb,123202768.4785,3,1.0.6,42731,0,https://github.com/digitalmoksha/uc.micro-rb,2015-03-25T20:13:38.401Z
ucmt,0,1,0.0.1,2298,3,https://github.com/jreidinger/ucmt,2021-03-26T11:13:40.709Z
uc_number_validator,153820820.663,2,0.0.2,4296,0,https://github.com/open-source-uc/uc-number-validator,2016-08-22T19:26:10.736Z
ucnv-aviglitch,0,1,0.0.1,3395,234,http://github.com/ucnv/aviglitch,2014-08-10T19:43:36.279Z
ucnv-chainsaw,1.6126666666666667,4,0.0.3,10174,0,http://github.com/ucnv/chainsaw/tree/master,2014-08-10T19:43:29.300Z
uco,0,1,0.1.0,2527,0,https://www.baidu.com,2016-08-20T15:35:24.599Z
ucodeIssuer,682.513,2,0.0.2,6029,0,"",2014-02-13T08:17:03.152Z
ucool,0,1,1.0.0,4155,0,,2011-08-31T06:18:17.764Z
ucpaas,223215.5435,3,0.1.4,7155,3,https://github.com/lazing/ucpaas-rb,2015-09-23T06:28:32.440Z
ucpengine,763718.8743636365,12,0.1.2,21010,0,"",2016-11-04T11:48:49.044Z
ucrdtw,0,1,0.0.1,3219,0,https://github.com/cbeer/ucrdtw,2015-05-24T16:38:25.968Z
UCSAPI,213424.96066666665,4,0.0.9,14553,0,http://ciscoucs.rubyforge.org,2010-10-01T12:41:56.279Z
UCSCBin,819.312,3,0.2.2,14053,2,http://github.com/misshie/UCSCBin,2010-10-28T05:38:49.892Z
ucslib,7049589.344166666,13,0.1.9,39770,0,"",2012-05-13T20:45:40.726Z
UCSLogModel,384.84959999999995,16,0.1.16,35976,0,https://example.com,2015-02-16T08:34:19.076Z
ucss,16581.823,3,1.2.0,4404,0,https://github.com/swlkr/ucss,2021-09-03T15:38:33.894Z
uc_student_number,0,1,0.0.1,2763,0,https://github.com/wachunei/uc_student_number/,2016-04-05T20:27:54.379Z
uc_student_number_validator,0,1,0.1.0,2753,0,https://github.com/wachunei/uc_student_number_validator,2016-04-08T00:13:07.610Z
uc_test_tech_gem_test,0,1,0.0.2,3544,0,"",2013-12-26T07:07:15.539Z
ud,16582242.647153847,14,0.4.0,31344,10,https://github.com/bfontaine/ud,2013-06-03T14:03:20.218Z
udacicharts,0,1,0.0.4,3062,0,https://github.com/udacity/udaci_charts,2016-02-12T21:08:41.938Z
udaci_charts,240.57150000000001,3,0.0.3,6589,0,https://github.com/udacity/udaci_charts,2016-02-12T20:53:21.875Z
udat,0.0,10,1.4.1,34137,0,http://www.flexiguided.de/publications.udat.en.html,2009-07-25T17:48:33.000Z
uddi4r,0.0,3,0.9,11227,0,http://uddi4r.rubyforge.org,2009-07-25T17:48:33.000Z
udemy,48574.3105,3,0.1.4,8490,0,http://www.genesx.com,2014-02-17T04:40:49.129Z
